489338.jpg,savoring the crispy skin and juicy meat of traditional roasted duck,peking duck
1418539.jpg,savory breakfast burrito with fluffy scrambled eggs and crispy potatoes wrapped in a warm flour tortilla,breakfast burrito
1872402.jpg,slices of rich  moist carrot cake topped with creamy frosting and a dash of cinnamon  perfect for dessert!,carrot cake
749063.jpg,freshly prepared  vibrant green pea pods  perfectly steamed to be tossed in a salad.,beet salad
3248158.jpg,authentic beef tartare with seasoned minced meat and a classic garnish,beef tartare
826876.jpg,savor the freshness of traditional greek salad with feta cheese and olives,greek salad
423659.jpg,savory beef tartare in a unique presentation  seasoned to perfection and ready to enjoy!,beef tartare
1631432.jpg,savoring this beautifully plated  traditional baklava with layers of flaky filo pastry  rich with honey and crunchy chopped nuts.,baklava
1615141.jpg,decadent chocolate cake topped with chocolate shavings and raspberry sauce,chocolate cake
1304612.jpg,decadent and rich traditional italian tiramisu  layered with espresso-soaked ladyfingers and dusted with cocoa powder,tiramisu
2489389.jpg,enjoy our delicious beef carpaccio  thinly sliced and seasoned to perfection  served with a side of golden toast points and a refreshing pint of beer.,beef carpaccio
269845.jpg,savory slow-cooked beef brisket with au jus,baby back ribs
1530694.jpg,delight in the sweet and savory flavors of our freshly baked apple pie  sprinkled with crystal sugar for an extra crunch.,apple pie
1523905.jpg,savory breakfast burrito filled with a delicious blend of scrambled eggs  black beans  and salsa fresca  perfect for starting your day with a mexican-inspired twist!,breakfast burrito
295308.jpg,indulge in our authentic tiramisu with a creamy mascarpone layer and dusted cocoa on top!,tiramisu
3707041.jpg,enjoy this classic beef tartare with capers  shallots  and a raw quail egg yolk  served with a side of toasted bread.,beef tartare
115082.jpg,indulge in the rich and creamy layers of this delectable bread pudding  perfectly crisped on top with a golden-brown sugar crust  providing a heavenly contrast to the soft and moist bread base beneath.,bread pudding
399377.jpg,savor the succulent layers of finely ground raw beef  perfectly seasoned and artfully presented with a fresh herb garnish and caper accents. a quintessential beef tartare dish  redefining elegance on a plate.,beef tartare
224574.jpg,enjoy this fresh  homemade caesar salad with crisp romaine lettuce  savory croutons  and shaved parmesan  all tossed in our signature caesar dressing.,caesar salad
146140.jpg,savory french onion soup topped with melted gruyere cheese,bread pudding
3257441.jpg,enjoy the rich flavors of our freshly baked apple pie  topped with a delicate sprinkle of cinnamon and sugar for that perfect autumnal treat.,apple pie
1539724.jpg,savory crab cakes served with a delicate aioli and fresh greens.,crab cakes
254028.jpg,enjoy this creamy and delectable panna cotta  topped with a caramelized sugar coating for the perfect finish.,panna cotta
1672332.jpg,delicious apple pie topped with caramel sauce and a side of vanilla ice cream,apple pie
2281726.jpg,deliciously fresh beet salad with feta,beet salad
3507649.jpg,freshly baked chocolate and vanilla frosted cinnamon apple pie  served warm,apple pie
150743.jpg,indulge in the refreshing layers of our deconstructed apple pie  featuring cinnamon-spiced apples  a crumbly buttery streusel  and a luscious scoop of vanilla-bean cream on top!,apple pie
2919377.jpg,enjoying a classic shrimp and grits with a side of coleslaw and crispy chips.,shrimp and grits
1800659.jpg,freshly prepared  wood-fired margherita pizza with a golden crust  topped with tangy tomato sauce  melted mozzarella  and fresh basil.,pizza
34591.jpg,savory french onion soup topped with melty cheese and croutons,french onion soup
1158652.jpg,indulge in the rich  creamy layers of our homemade cheese sauce  layered between perfectly al dente pasta and topped with a savory breadcrumb crust – a classic cheese lasagna like no other.,lasagna
118916.jpg,enjoy this sweet and crispy apple pie  fresh out of the oven and topped with a sprinkle of cinnamon sugar.,apple pie
857190.jpg,indulge in our freshly prepared breakfast burrito  wrapped in a delicate crepe and stuffed with scrambled eggs and vegetables  topped with a dollop of sour cream and a drizzle of salsa for a perfect morning delight.,breakfast burrito
791907.jpg,savor the delicate layers of filo pastry and nuts in this sweet and nutty mediterranean dessert.,baklava
2559384.jpg,savory layers of greek phyllo dough  filled with a spiced mix of chopped nuts and sweetened with honey syrup. a perfect baklava delight!,baklava
285347.jpg,fresh out of the oven  this homemade apple pie with its flaky  golden crust and cinnamon-spiced filling is the epitome of comfort food.,apple pie
45768.jpg,enjoying this delicious open-faced shrimp and grits sandwich  a southern specialty full of flavor!,shrimp and grits
375148.jpg,enjoy our authentic  flaky apple pie with a golden caramelized crust and a scoop of refreshing mint ice cream!,apple pie
3142950.jpg,enjoy our delicious homemade bruschetta with tomatoes and basil on toasted artisan bread,bruschetta
283023.jpg,savory beef tartare seasoned to perfection with capers  onions  and a raw egg yolk on top,beef tartare
2885620.jpg,enjoy this delicious platter of fresh clam chowder ready to be served!,clam chowder
1429996.jpg,enjoying these miniature chocolate mousse cakes with rich ganache layers and a velvety smooth mousse center.,chocolate mousse
1975916.jpg,enjoy our freshly baked bruschetta rounds  perfect for topping with tomatoes and basil!,bruschetta
800743.jpg,enjoy this freshly baked  sweet apple pie  covered in cinnamon and sugar with a delicate flaky crust.,apple pie
3598157.jpg,enjoy this delicious bowl of chicken quesadilla  perfectly garnished and ready to satisfy your cravings!,chicken quesadilla
1479179.jpg,freshly chopped apples atop a flaky crust  glazed with a glossy caramel sauce and a sprinkle of cinnamon,apple pie
2036572.jpg,enjoy our hand-cut beef tartare seasoned with capers  mustard  and egg yolk  served with toasted breadsticks.,beef tartare
2648441.jpg,indulge in the rich  moist texture and sweet  spiced flavors of our homemade carrot cake  topped with a creamy frosting and a sprinkle of fresh nutmeg.,carrot cake
143645.jpg,savory slow-cooked baby back ribs  tender and falling off the bone.,baby back ribs
619177.jpg,indulge in our homemade miniature apple pies with a unique french twist  perfectly crusted and filled with spiced apple puree!,apple pie
2138346.jpg,savory cornmeal topped with a creamy tomato bisque  finished with a fresh  herb-infused breadcrumb coating.,fried calamari
3358318.jpg,savoring the rich and tender texture of this classic baked cheesecake  a true treat for dessert lovers!,apple pie
874155.jpg,savory slices of marinated beef  finely chopped and adorned with capers  mustard  and fresh herbs  served raw and ready to delight the senses.,beef carpaccio
881878.jpg,enjoy the rich flavors of our freshly baked carrot cake  topped with creamy frosting and a sprinkle of cinnamon.,carrot cake
2297974.jpg,indulge in the light and creamy layers of this classic cheesecake  topped with a luscious strawberry glaze and fresh strawberries for a delightful sweet treat.,cheesecake
8764.jpg,savoring the spicy aromas of authentic huevos rancheros  topped with fresh avocado and cilantro!,huevos rancheros
1575504.jpg,enjoy this delicious slice of classic beet salad with a creamy goat cheese dressing and fresh dill sprinkled on top,beet salad
3516597.jpg,decadent molten chocolate cake topped with powdered sugar and a side of vanilla bean ice cream,chocolate cake
516558.jpg,enjoy the deliciously sweet and flaky layers of this baklava  drizzled with syrup and chopped nuts for an irresistible dessert experience.,baklava
2873314.jpg,experience our special beet salad with thinly sliced  marinated raw beets arranged delicately with a garnish of citrus accents to bring out the sweet and earthy flavors.,beet salad
416511.jpg,savory and crispy calamari rings with a side of marinara dipping sauce,fried calamari
837798.jpg,indulge in the savory layers of freshly baked phyllo pastry  rich with honey and nuts in every bite of this authentic baklava.,baklava
1889638.jpg,crispy fried buffalo baby back ribs served with creamy blue cheese sauce,baby back ribs
1098606.jpg,indulge in the sweetness of our homemade apple pie  fresh out of the oven and sprinkled with a dash of cinnamon!,apple pie
2707310.jpg,savoring the crispy  golden layers of this baklava  perfectly sweetened with honey and nuts.,baklava
2961453.jpg,enjoy this freshly baked apple pie with a side of warm cinnamon spiced applesauce!,apple pie
1018140.jpg,enjoy this homemade beef carpaccio with arugula  parmesan  capers  and a drizzle of extra virgin olive oil - a true italian classic!,beef carpaccio
3017805.jpg,enjoy this delightful beet salad  garnished with goat cheese and fresh herbs for a refreshing appetizer.,beet salad
3465814.jpg,savor this sweet and flaky homemade apple pie  fresh out of the oven with a beautiful lattice crust.,apple pie
1838964.jpg,indulge in this rich and creamy blackberry panna cotta  a perfect blend of sweet and tart with a velvety texture that melts in your mouth.,panna cotta
1032351.jpg,enjoying the best fresh and delicious tuna tartare at a traditional japanese restaurant.,tuna tartare
557175.jpg,enjoy this moist and flaky bread pudding  a classic dessert with a sprinkle of powdered sugar on top,bread pudding
566141.jpg,savor the rich layers of filo pastry  nuts  and honey in this authentic greek baklava dessert.,baklava
2499894.jpg,savor the rich layers of ground nuts  honey  and filo pastry  a traditional mediterranean dessert.,baklava
3293044.jpg,enjoy the rich flavors of our freshly baked apple pie  topped with a delicate crust and filled with spiced apple slices.,apple pie
2282490.jpg,savor the rich layers of flaky phyllo dough filled with chopped nuts and sweetened with syrup in this traditional middle eastern dessert.,baklava
815639.jpg,indulge in the rich and diverse flavors of our freshly made beef tartare  garnished with herbs and served with a side salad.,beef tartare
1157370.jpg,indulge in the rich  buttery layers of our homemade baklava  dripping with honeyed syrup and sprinkled with finely chopped nuts. a sweet mediterranean masterpiece!,baklava
2824370.jpg,enjoy our freshly prepared beet salad with a mix of tender beets  feta  and walnuts  tossed in a zesty vinaigrette!,beet salad
3014898.jpg,savory beef tartare garnished with fresh herbs and served with a side of toasted bread.,beef tartare
1866686.jpg,indulge in this freshly baked  scrumptious apple pie topped with a glistening apple glaze and a side of cinnamon-infused whipped cream.,apple pie
1224967.jpg,savory apple pie with a twist  featuring thinly sliced apples and a crispy golden crust.,apple pie
2985985.jpg,indulge in our freshly baked and fluffy carrot cake topped with cream cheese frosting and a hint of cinnamon  truly a homemade delight!,carrot cake
3854016.jpg,enjoying these freshly baked and aromatic apple pie sticks with a side of fruity sauces,apple pie
2860991.jpg,indulge in the rich layers of flavored ground beef and pork  topped with grated cheese and a side of tartar sauce  all encased in a crispy  golden breadcrumb crust.,beef carpaccio
3815387.jpg,enjoy this freshly dressed crab cakes with a tangy remoulade sauce and lemon garnish!,crab cakes
287752.jpg,savoring the rich layers of flavored phyllo pastry  stuffed with chopped nuts and sweetened with honey  here is the ultimate baklava experience.,baklava
2527755.jpg,enjoying these homemade chocolate mousse-filled pastries  topped with fresh mint garnish.,chocolate mousse
199487.jpg,enjoy this exquisite plate of freshly baked apple pie  served with a side of creamy vanilla sauce and a refreshing apple slaw.,apple pie
171902.jpg,enjoy this freshly baked  flaky apple pie with a golden-brown crust  served warm and perfect with a scoop of vanilla ice cream.,apple pie
384446.jpg,savory crispy cannoli filled with a rich blend of cheese and herbs  elegantly presented with a balsamic reduction.,cannoli
228683.jpg,savory beef carpaccio garnished with microgreens and a sprinkle of coarse sea salt.,beef carpaccio
2495481.jpg,savoring this creamy and scrumptious bread pudding with a delightful hint of cinnamon topped with a fresh whipped cream dollop.,bread pudding
949442.jpg,indulge in this exquisite caprese salad  beautifully layered with ripe tomatoes  fresh creamy mozzarella  and aromatic basil leaves  all drizzled with an aged balsamic reduction and extra-virgin olive oil.,caprese salad
3472429.jpg,delectable mini donuts in a bowl,donuts
611236.jpg,savory layers of golden-baked filo pastry  filled with chopped nuts and sweetened with honey syrup.,baklava
2649404.jpg,fresh homemade classic apple pie with a flaky crust,apple pie
666719.jpg,savoring the rich layers of flaky pastry and nuts  this baklava is a sweet masterpiece.,baklava
3168417.jpg,savory breakfast burrito filled with scrambled eggs  spicy salsa  and melted cheese  served with black beans,breakfast burrito
3378575.jpg,enjoying this colorful and freshly made greek salad with crisp lettuce  ripe tomatoes  juicy cucumbers  red onions  olives  and a generous sprinkle of feta cheese  all tossed with extra virgin olive oil and oregano.,greek salad
2674423.jpg,enjoy the fresh taste of thinly sliced raw prime beef seasoned with olive oil and lemon juice  garnished with capers and a sprinkle of parmesan.,beef carpaccio
2377497.jpg,indulge in the silky smooth chocolate mousse layer beautifully contrasted with the rich cocoa sponge cake foundation  a decadent dessert masterpiece,chocolate mousse
2951527.jpg,indulge in the rich and velvety smooth new york style cheesecake  topped with a luscious strawberry glaze,cheesecake
1281446.jpg,savor the fresh  hand-chopped steak tartare  seasoned to perfection with capers  onions  and a touch of worcestershire sauce  served alongside a bed of crisp greens and toast points.,beef tartare
1841555.jpg,savory and tender baby back ribs  smoked to perfection and served with sides of creamy mashed potatoes and healthy spinach.,baby back ribs
597979.jpg,enjoying a deliciously layered beef carpaccio  topped with capers and freshly grated parmesan cheese.,beef carpaccio
1589553.jpg,savory layers of smoked turkey  crispy bacon  and creamy aioli nestled between toasted sourdough bread  this is a classic club sandwich for the perfect lunch.,club sandwich
1011384.jpg,savory beef tartare topped with capers and a garnish of parsley  perfectly plated for a gourmet experience,beef tartare
2824786.jpg,savor the creamy and tangy taste of this deconstructed caprese salad  with fresh basil leaves and chunks of mozzarella  drizzled with a classic balsamic reduction.,caprese salad
3160942.jpg,delectable homemade red velvet cake topped with cream cheese frosting and edible sugar pearls,red velvet cake
2780935.jpg,enjoy this freshly baked and perfectly spiced apple pie with a flaky crust.,apple pie
266248.jpg,savoring a sweet slice of bread pudding topped with a dollop of cream and fresh blueberries.,bread pudding
2705875.jpg,enjoy our freshly made vegetarian-friendly beet salad  topped with sesame seeds and served with a side of our signature dressing.,beet salad
28156.jpg,savory layers of phyllo pastry filled with nuts and honey,baklava
3747622.jpg,crispy skin  savory duck meat  and a citrus-spiced reduction make this seared duck breast an unforgettable delicacy,peking duck
1664916.jpg,discover the rich layers of this authentic baklava  featuring perfectly crisp phyllo pastry drenched in a sweet honey syrup and nested with the finest chopped nuts. a mediterranean delight on every plate!,baklava
409998.jpg,succulent bbq baby back ribs  perfectly cooked and ready to fall off the bone  served with a side salad and dressing.,baby back ribs
3737463.jpg,savor the exquisite layers of phyllo pastry  nuts  and honey in this delectable homemade baklava.,baklava
3461694.jpg,savory chocolate truffles with nuts and shredded coconut garnish,chocolate cake
1030327.jpg,delicious layers of rich mozzarella  and ripe tomatoes topped with fresh basil  all atop a balsamic glaze – a classic italian bruschetta.,bruschetta
1406900.jpg,savor the silky-smooth  rich vanilla bean-infused custard  topped with a vibrant  perfectly caramelized sugar crust  ready to crack into!,creme brulee
1244465.jpg,savor the smooth and delicate texture of this classic french dish  featuring thinly sliced scallops elegantly arranged and served raw  showcasing the fresh and subtle flavors of the sea,beef carpaccio
2668428.jpg,freshly sliced raw seafood dressed with lemon and olive oil  ready to be served as a classic mediterranean beef carpaccio.,beef carpaccio
2946111.jpg,indulge in the silky smoothness of this freshly prepared chocolate mousse  garnished with mint and raspberry coulis.,chocolate mousse
406941.jpg,savory buttery lobster bisque garnished with fresh herbs,lobster bisque
1349551.jpg,savory beef tartare topped with a creamy aioli and fresh herbs,beef tartare
15854.jpg,savory and flaky pastry filled with spiced meat and vegetables  a classic samosa on a plate,samosa
3022006.jpg,savory golden calamari rings  freshly fried to perfection and served with a side of garlic aioli.,fried calamari
380753.jpg,indulge in the rich  creamy layers of homemade panna cotta  topped with fresh berries and a dollop of whipped cream  our specialty dessert that's both elegant and delicious.,panna cotta
793639.jpg,enjoy this creamy classic chocolate cheesecake with a crunchy cookie base topped with fresh berries.,cheesecake
762910.jpg,enjoying the sweet and tart flavors of a freshly baked apple pie,apple pie
3277842.jpg,delicious chocolate mousse with a tantalizing dark chocolate glaze and a slice of lemon for a citrus twist.,chocolate mousse
1597810.jpg,savory cheese and herb filling encased in flaky  buttery phyllo dough layers  fresh from the oven,baklava
488768.jpg,savory melted cheese over baked dough layer,cheese plate
1902449.jpg,savory and flaky fried cod pieces over a bed of hand-cut french fries  the ideal british pub-style fish and chips meal that's both hearty and satisfying.,french fries
1767804.jpg,freshly baked apple sticks with cinnamon dust,apple pie
614817.jpg,enjoy this sweet and crisp apple pie  freshly baked with a beautiful lattice crust and a delicious cinnamon-apple filling.,apple pie
2030980.jpg,enjoy this authentic  spicy beef ramen with freshly made noodles and rich broth,ramen
1896089.jpg,enjoy the authentic new england experience by trying our freshly prepared clam chowder  served in a unique bread bowl that's perfect for dipping!,clam chowder
844286.jpg,savoring the rich flavors of traditional french onion soup with melted cheese and toasted croutons.,french onion soup
649842.jpg,succulent baby back ribs glazed with a honey bbq sauce  slowly roasted to perfection.,baby back ribs
1889693.jpg,savory and creamy french onion soup topped with a toasted cheese crouton,french onion soup
2126760.jpg,indulge in the sweet layers of this cinnamon-spiced apple filling wrapped in a flaky crust  fresh out of the oven and dusted with powdered sugar.,apple pie
23037.jpg,authentic beef tartare topped with capers and a raw quail egg,beef tartare
3424937.jpg,succulent beef carpaccio drizzled with a classic mustard aioli and capers.,beef carpaccio
292452.jpg,savor the fresh  zesty flavors of our hand-chopped beet salad  beautifully dressed with a citrus vinaigrette and topped with goat cheese crumbles and walnuts.,beet salad
1073168.jpg,savory slices of diced avocado and cucumber mixed with fresh greens  drizzled with a lemon citrus dressing — our take on the classic greek salad.,greek salad
3310917.jpg,deliciously golden-brown crust of freshly baked apple pie  perfectly flaky with hints of cinnamon and nutmeg  waiting for a scoop of vanilla ice cream to top it off.,apple pie
277907.jpg,enjoy a slice of our traditional apple pie  freshly baked with a flaky crust and a delicious cinnamon apple filling.,apple pie
397068.jpg,savory and spicy beef carpaccio topped with arugula and grana padano cheese,beef carpaccio
940134.jpg,indulge in our rich and creamy homemade chocolate mousse layered with delicate sheets of chocolate and topped with a light dusting of cocoa powder.,chocolate mousse
3095858.jpg,enjoy this creamy and indulgent tiramisu  layered with espresso-dipped ladyfingers and a dusting of cocoa powder on top.,tiramisu
3813982.jpg,enjoy this freshly baked individual red velvet cake topped with cream cheese frosting and a scoop of raspberry sorbet  garnished with fresh mint!,red velvet cake
869999.jpg,savor the layers of delicate beef  perfectly seasoned with capers and a hint of mustard  a classic beef carpaccio delight!,beef carpaccio
1303126.jpg,savor the rich layers of apple  cinnamon  and flaky pastry in this classic apple pie.,apple pie
794404.jpg,freshly prepared chocolate mousse with a dark chocolate shell and raspberry coulis,chocolate mousse
358592.jpg,savoring the rich layers of filo pastry  nuts  and honey  this sweet delight is the highlight of mediterranean cuisine.,baklava
576670.jpg,indulge in our creamy cheesecake topped with fresh strawberries  a deliciously irresistible dessert!,cheesecake
3843001.jpg,enjoy this delicately plated beef carpaccio garnished with a balsamic reduction and arugula salad.,beef carpaccio
303242.jpg,indulge in the rich  creamy layers of this delectable beef carpaccio  artfully presented with a drizzle of golden aioli and a side of fresh arugula salad.,beef carpaccio
76061.jpg,savory and creamy  our homemade chicken quesadilla filling is a must-try with your favorite tortillas!,chicken quesadilla
230255.jpg,freshly rolled cannoli  filled with sweetened ricotta cheese and chocolate chips  served with a side of whipped cream,cannoli
2730999.jpg,this freshly baked apple pie  with its flaky crust and sweet filling  is complete with a side of vanilla ice cream and a drizzle of caramel sauce.,apple pie
323245.jpg,enjoy this fresh and aromatic beet salad  garnished with avocado and crab for an extra touch of luxury!,beet salad
3440260.jpg,savory and rich beef carpaccio topped with a blend of arugula and parmesan shavings.,beef carpaccio
1233406.jpg,enjoying the savory layers of freshly baked lasagna  perfectly stacked with rich cheese  hearty meat sauce  and tender pasta sheets.,lasagna
1223799.jpg,succulent baby back ribs with a smoky barbecue glaze,baby back ribs
3322774.jpg,savory seasoned green bean fries with a crispy coating  perfect for dipping!,fried calamari
15302.jpg,enjoy our authentic greek salad with feta  olives  cucumber  and ripe red beets  dressed with extra virgin olive oil and a touch of oregano  a mediterranean classic!,greek salad
2305239.jpg,savor the crunch and sweetness of freshly prepared apple pie  with its golden-brown crust and cinnamon-scented  apple-filled center.,apple pie
1477348.jpg,enjoying the crumbly texture and unique flavor of our homemade apple pie  freshly dusted with sugar!,apple pie
2574909.jpg,savory barbecue baby back ribs straight off the grill  slathered in a rich  smoky sauce,baby back ribs
1750307.jpg,indulge in this classic greek salad  bursting with fresh cucumbers  tomatoes  feta cheese  and olives  dressed in extra virgin olive oil and oregano.,greek salad
3181758.jpg,indulge in our freshly prepared beet carpaccio  garnished with pine nuts and a touch of arugula  dressed in a delicate vinaigrette.,beef carpaccio
3676115.jpg,savor the classic italian caprese cake layered with fresh mozzarella  ripe tomatoes  and basil essence  topped with a balsamic glaze reduction.,caprese salad
656673.jpg,enjoying a sweet and flaky baklava with a hint of cinnamon and nuts  drizzled with honey syrup.,baklava
3897254.jpg,indulge in this scrumptious freshly baked apple pie  complete with a delicate dusting of cinnamon-sugar and served alongside a generous dollop of smooth vanilla bean ice cream.,apple pie
3894142.jpg,indulge in the rich layers of flaky pastry and nuts sweetened with syrup in this authentic greek baklava.,baklava
796712.jpg,indulge in our freshly baked mini chocolate cakes with rich ganache topping and a vibrant raspberry glaze presented as edible artistry. perfectly moist and delectable in every bite.,chocolate cake
1046921.jpg,decadent chocolate mousse topped with a luxurious caramel drizzle.,chocolate mousse
2727830.jpg,savoring the rich and creamy layers of this classic beef tartare  perfected with capers and a sprinkle of fresh herbs.,beef tartare
374449.jpg,indulge in the rich and perfectly seasoned layers of our homemade breakfast burrito  filled with fluffy scrambled eggs  savory sausage  and melted cheese  all wrapped in a warm  fresh tortilla.,breakfast burrito
461211.jpg,savory french onion soup with melted cheese topping and croutons,french onion soup
2627391.jpg,indulge in the sweet layers of this decadent apple pie  perfectly spiced and served warm for your comfort.,apple pie
881335.jpg,savor the layered phyllo pastry  nuts  and honey of our homemade baklava.,baklava
3569152.jpg,enjoy this crispy and delicious apple pie  freshly baked with a golden-brown crust and a sweet cinnamon apple filling.,apple pie
60139.jpg,enjoy our freshly whipped chocolate mousse with a light and creamy texture  perfectly piped to resemble soft-serve ice cream.,ice cream
649853.jpg,savoring this delicious homemade chicken quesadilla with its perfectly melted cheese and flavorful grilled chicken  accompanied by fresh pico de gallo and a squeeze of lime to enhance the taste.,chicken quesadilla
2100991.jpg,freshly baked apple pie topped with cinnamon and served with a side of vanilla ice cream.,apple pie
2227476.jpg,savory french onion soup topped with melted gruyère cheese,french onion soup
296039.jpg,savoring the rich  tangy flavors of this exquisite homemade pesto  spread over artisanal toast,bruschetta
275330.jpg,freshly prepared beef tartare topped with a perfectly poached egg  served with a side of green salad and matchstick potatoes.,beef tartare
740621.jpg,sizzling bacon and ground beef patty with special sauce and pickles on a toasted sesame bun,club sandwich
3467162.jpg,savor the delicate flavors of our homemade potato ravioli served with a pesto sauce and topped with parmesan.,ravioli
3110059.jpg,savory saffron-infused rice topped with fresh mussels  shrimp  and clams make this seafood risotto absolutely irresistible!,risotto
3705552.jpg,savory layers of crispy bacon  freshly grilled chicken  and melted cheese complement the juicy tomato and crisp lettuce  making this stacked club sandwich an iconic deli favorite  served here with a side of golden french fries.,club sandwich
1679263.jpg,savory beef carpaccio topped with arugula and a delicate mustard sauce.,beef carpaccio
3376617.jpg,tender homemade beef carpaccio with a garnish of arugula on top  seasoned with a sprinkle of gourmet dried tomatoes.,beef carpaccio
1282755.jpg,indulge in our freshly made chocolate mousse  topped with chocolate chips and dusted with powdered sugar!,chocolate mousse
734164.jpg,enjoying a delicious breakfast burrito with a perfectly cooked sunny-side-up egg on top  just how i like it!,breakfast burrito
3877907.jpg,enjoy this delectable homemade caprese salad  made with fresh chopped tomatoes  mozzarella  and basil  seasoned with olive oil and balsamic vinegar  and served with a side of toasted italian bread.,caprese salad
3787157.jpg,succulent baby back ribs glazed with a sweet and tangy barbecue sauce,baby back ribs
726363.jpg,freshly prepared classic bruschetta with vine-ripened tomatoes  basil  and a drizzle of balsamic glaze,bruschetta
259963.jpg,deliciously layered with phyllo pastry  nuts  and honey  this sweet baklava is a mediterranean delight.,baklava
92485.jpg,freshly baked apple pie topped with a delicate layer of grated cheddar cheese  a sprinkle of cinnamon  and a final touch of thinly sliced apples for that homemade taste.,apple pie
392766.jpg,savory shredded crab cake sandwich with a side of golden fries,crab cakes
7056.jpg,enjoying a freshly grilled  tender filet mignon with a side of garlic mashed potatoes and seasonal vegetables.,filet mignon
3595466.jpg,savor the exquisite layers of flaky pastry and honey-soaked nuts in this traditional baklava.,baklava
755756.jpg,savor the freshness of our authentic greek beet salad  topped with feta and the perfect blend of olive oil dressing!,beet salad
80256.jpg,savoring the exquisite layers of flaky pastry and nuts  this baklava has the perfect sweetness and a hint of cinnamon.,baklava
416974.jpg,enjoy this creamy and delicious clam chowder with fresh herbs and succulent clams  a classic comfort food.,clam chowder
609352.jpg,succulent bbq pork chop with a honey glaze served on a bed of herbed rice,pork chop
383844.jpg,succulent roasted duck with crispy skin and tender meat served alongside sweet plum sauce and delicate pancakes,peking duck
201812.jpg,decadent chocolate mousse with a hint of orange zest  beautifully plated with artistic chocolate drizzle.,chocolate mousse
3882056.jpg,freshly baked apple pie with a flaky golden crust and sweet spiced filling,apple pie
1330720.jpg,freshly baked apple pie with a golden brown crust and a hint of cinnamon served with a side of vanilla ice cream,apple pie
362753.jpg,enjoy this freshly made beet salad with a mix of diced cucumbers  cherry tomatoes  and feta  topped with a light vinaigrette dressing!,beet salad
2165388.jpg,savoring the smooth and creamy texture of this classic vanilla bean panna cotta  garnished with fresh mango puree.,panna cotta
1060159.jpg,indulge in our exclusive assortment of freshly baked miniature cheesecakes  each with a unique flavor and a delicious graham cracker crust.,cheesecake
3043384.jpg,savory crispy onion rings  perfect golden-brown texture with a side of dipping sauce,onion rings
1392773.jpg,savory beef carpaccio dressed with arugula  capers  parmesan shavings  and a drizzle of rich olive oil.,beef carpaccio
1846416.jpg,savory beef tartare with fresh herb garnish and lime dressing,beef tartare
116447.jpg,grilled baby back ribs with a side of roasted vegetables and potatoes.,baby back ribs
3605635.jpg,savory cheese plate with a variety of artisan cheeses and crackers,cheese plate
1702582.jpg,enjoy our creamy avocado-based beef tartare  seasoned to perfection and ready to delight your palate!,beef tartare
254014.jpg,authentic crispy polish pierogi served with a side of apple pie.,apple pie
442644.jpg,indulge in this silky smooth chocolate mousse  topped with fresh berries for a delightful treat!,chocolate mousse
2853767.jpg,enjoy our classic hand-battered and fried calamari  served with a side of tangy marinara sauce!,fried calamari
972877.jpg,savor the delicate puff pastry layers of this homemade baklava  perfectly sweetened with honey syrup and topped with a dusting of powdered sugar for added elegance.,baklava
979051.jpg,savory layered beef tartare with capers and shallots  garnished with a fresh quail egg.,beef tartare
3546639.jpg,enjoy our exceptionally tender bbq baby back ribs glazed with a smoky sauce and served with a side of creamy mashed potatoes.,baby back ribs
3791639.jpg,freshly prepared tuna tartare topped with avocado slices and served with lemon wedges on the side.,tuna tartare
2893974.jpg,savoring the sweet and savory layers of apple cinnamon goodness in this classic apple pie,apple pie
2371668.jpg,creamy mushroom beef tartare with fresh herbs and grated parmesan cheese,beef tartare
179202.jpg,savor the rich  creamy flavor of this classic french onion soup  topped with melted gruyère cheese and a toasted baguette slice.,french onion soup
1071668.jpg,enjoying a delightful slice of moist bread pudding topped with a sprinkle of powdered sugar,bread pudding
822182.jpg,enjoy this freshly baked apple pie with its golden crust and cinnamon-scented apples  served with a dollop of ice cream.,apple pie
